id,map,region,district,district_key,iso_okato
277,Kherson_Region,Херсонская область  ,Каховский,Kakhovsky,RU-KHR-74231000000
278,Kherson_Region,Херсонская область  ,Нижнесерогозский,Nizhneserogozsky,RU-KHR-74235000000
279,Kherson_Region,Херсонская область  ,Нововоронцовский,Novovorontsovsky,RU-KHR-74237000000
280,Kherson_Region,Херсонская область  ,Новотроицкий,Novotroitsky,RU-KHR-74239000000
281,Kherson_Region,Херсонская область  ,Скадовский,Skadovsky,RU-KHR-74243000000
282,Kherson_Region,Херсонская область  ,Снигирёвский,Snigirevsky,RU-KHR-74245000000
283,Kherson_Region,Херсонская область  ,Чаплынский,Chaplinsky,RU-KHR-74249000000
284,Komi_Republic,Республика Коми   ,Сыктывдинский,Syktyvdinsky,RU-KO-87228000000
285,Komi_Republic,Республика Коми   ,Троицко-Печорский,Troitsko_Pechorsky,RU-KO-87236000000
286,Komi_Republic,Республика Коми   ,Княжпогостский,Knyazhpogostsky,RU-KO-87208000000
287,Komi_Republic,Республика Коми   ,Усть-Вымский,Ust_Vymsky,RU-KO-87244000000
288,Komi_Republic,Республика Коми   ,Ухта,Ukhta,RU-KO-87425000000
289,Komi_Republic,Республика Коми   ,Инта,Inta,RU-KO-87415000000
290,Komi_Republic,Республика Коми   ,Печора,Pechora,RU-KO-87420000000
291,Komi_Republic,Республика Коми   ,Воркута,Vorkuta,RU-KO-87410000000
292,Komi_Republic,Республика Коми   ,Койгородский,Koygorodsky,RU-KO-87212000000
293,Komi_Republic,Республика Коми   ,Сысольский,Sysolsky,RU-KO-87232000000
294,Komi_Republic,Республика Коми   ,Ижемский,Izhemsky,RU-KO-87204000000
295,Komi_Republic,Республика Коми   ,Вуктыл,Vuktyl,RU-KO-87412000000
296,Komi_Republic,Республика Коми   ,Усть-Цилемский,Ust_Tsilemsky,RU-KO-87252000000
297,Komi_Republic,Республика Коми   ,Корткеросский,Kortkerosskiy,RU-KO-87216000000
298,Komi_Republic,Республика Коми   ,Усть-Куломский,Ust_Kulomsky,RU-KO-87248000000
299,Komi_Republic,Республика Коми   ,Усинск,Usinsk,RU-KO-87423000000
300,Komi_Republic,Республика Коми   ,Сосногорск,Sosnogorsk,RU-KO-87422000000
301,Komi_Republic,Республика Коми   ,Прилузский,Priluzsky,RU-KO-87224000000
302,Komi_Republic,Республика Коми   ,Сыктывкар,Syktyvkar,RU-KO-87401000000
303,Komi_Republic,Республика Коми   ,Удорский,Udorsky,RU-KO-87240000000
304,Krasnodar_Territory,Краснодарский край   ,Ейский,Eyskiy,RU-KDA-03216000000
305,Krasnodar_Territory,Краснодарский край   ,Щербиновский,SCHerbinovskiy,RU-KDA-03259000000
306,Krasnodar_Territory,Краснодарский край   ,Староминский,Starominskoy,RU-KDA-03247000000
307,Krasnodar_Territory,Краснодарский край   ,Кущевский,Kuschevskoy,RU-KDA-03228000000
308,Krasnodar_Territory,Краснодарский край   ,Приморско-Ахтарский,Primorsko-Ahtarskiy,RU-KDA-03241000000
309,Krasnodar_Territory,Краснодарский край   ,Каневской,Kanevskoy,RU-KDA-03220000000
310,Krasnodar_Territory,Краснодарский край   ,Ленинградский,Leningradskiy,RU-KDA-03232000000
311,Krasnodar_Territory,Краснодарский край   ,Крыловский,Krylovsky,RU-KDA-03224000000
312,Krasnodar_Territory,Краснодарский край   ,Брюховецкий,Bryuhovetsky,RU-KDA-03210000000
313,Krasnodar_Territory,Краснодарский край   ,Павловский,Pavlovsky,RU-KDA-03239828000
314,Krasnodar_Territory,Краснодарский край   ,Новопокровский,Novopokrovsky,RU-KDA-03235000000
315,Krasnodar_Territory,Краснодарский край   ,Белоглинский,Beloglinsky,RU-KDA-03207000000
316,Krasnodar_Territory,Краснодарский край   ,Темрюкский,Temryuksky,RU-KDA-03251000000
317,Krasnodar_Territory,Краснодарский край   ,Славянский,Slavyansky,RU-KDA-03245000000
318,Krasnodar_Territory,Краснодарский край   ,Калининский,Kalininsky,RU-KDA-03219000000
319,Krasnodar_Territory,Краснодарский край   ,Тимашевский,Timashevsky,RU-KDA-03253000000
320,Krasnodar_Territory,Краснодарский край   ,Кореновский,Korenovsky,RU-KDA-03221000000
321,Krasnodar_Territory,Краснодарский край   ,Выселковский,Vyselkovsky,RU-KDA-03212000000
322,Krasnodar_Territory,Краснодарский край   ,Тихорецкий,Tihoretsky,RU-KDA-03254000000
323,Krasnodar_Territory,Краснодарский край   ,Красноармейский,Krasnoarmeisky,RU-KDA-03223000000
324,Krasnodar_Territory,Краснодарский край   ,г. Анапа,Anapa,RU-KDA-03403000000
325,Krasnodar_Territory,Краснодарский край   ,Крымский,Krimsky,RU-KDA-03225000000
326,Krasnodar_Territory,Краснодарский край   ,г. Новороссийск,Novorossysk,RU-KDA-03420000000
327,Krasnodar_Territory,Краснодарский край   ,Абинский,Abinsky,RU-KDA-03201000000
328,Krasnodar_Territory,Краснодарский край   ,Геленджик,Gelengik,RU-KDA-03408000000
329,Krasnodar_Territory,Краснодарский край   ,Северский,Seversky,RU-KDA-03243000000
330,Krasnodar_Territory,Краснодарский край   ,г. Горячий Ключ,GoryachyKlyuch,RU-KDA-03409000000
331,Krasnodar_Territory,Краснодарский край   ,Белореченский,Belorechensky,RU-KDA-03208000000
332,Krasnodar_Territory,Краснодарский край   ,Апшеронский,Apsheronsky,RU-KDA-03205000000
333,Krasnodar_Territory,Краснодарский край   ,Туапсинский,Tyapsinsky,RU-KDA-03255000000
334,Krasnodar_Territory,Краснодарский край   ,г. Сочи,Sochi,RU-KDA-03426000000
335,Krasnodar_Territory,Краснодарский край   ,г. Краснодар,Krasnodar,RU-KDA-03401000000
336,Krasnodar_Territory,Краснодарский край   ,Динской,Dinskoy,RU-KDA-03214000000
337,Krasnodar_Territory,Краснодарский край   ,Усть-Лабинский,Ust-Labinsky,RU-KDA-03257000000
338,Krasnodar_Territory,Краснодарский край   ,Тбилисский,Tbilissky,RU-KDA-03249000000
339,Krasnodar_Territory,Краснодарский край   ,Кавказский,Kavkazsky,RU-KDA-03218000000
340,Krasnodar_Territory,Краснодарский край   ,Гулькевичский,Gulkevichsky,RU-KDA-03213000000
341,Krasnodar_Territory,Краснодарский край   ,Курганинский,Kyrganinsky,RU-KDA-03227000000
342,Krasnodar_Territory,Краснодарский край   ,Новокубанский,Novokybansky,RU-KDA-03234000000
343,Krasnodar_Territory,Краснодарский край   ,г. Армавир,Armavir,RU-KDA-03405000000
344,Krasnodar_Territory,Краснодарский край   ,Успенский,Uspensky,RU-KDA-03256000000
345,Krasnodar_Territory,Краснодарский край   ,Отрадненский,Otradnensky,RU-KDA-03237000000
346,Krasnodar_Territory,Краснодарский край   ,Лабинский,Labinsky,RU-KDA-03230000000
347,Krasnodar_Territory,Краснодарский край   ,Мостовский,Mostovsky,RU-KDA-03233000000
348,Leningrad_Region,Ленинградская область  ,Сланцевский,Slantsevsky,RU-LEN-41242000000
349,Leningrad_Region,Ленинградская область  ,Кингисеппский,Kingiseppsky,RU-LEN-41221000000
350,Leningrad_Region,Ленинградская область  ,Волосовский,Volosovsky,RU-LEN-41206000000
351,Leningrad_Region,Ленинградская область  ,Гатчинский,Gatchinsky,RU-LEN-41218000000
352,Leningrad_Region,Ленинградская область  ,Лужский,Luzhsky,RU-LEN-41233000000
353,Leningrad_Region,Ленинградская область  ,Ломоносовский,Lomonosovsky,RU-LEN-41230000000
354,Leningrad_Region,Ленинградская область  ,Сосновоборский,Sosnovoborsky,RU-LEN-41454000000
355,Leningrad_Region,Ленинградская область  ,Тосненский,Tosnensky,RU-LEN-41248000000
356,Leningrad_Region,Ленинградская область  ,Кировский,Kirovsky,RU-LEN-41225000000
357,Leningrad_Region,Ленинградская область  ,Всеволожский,Vsevolozhsky,RU-LEN-41212000000
358,Leningrad_Region,Ленинградская область  ,Приозерский,Priozersky,RU-LEN-41239000000
359,Leningrad_Region,Ленинградская область  ,Выборгский,Vyborgsky,RU-LEN-41215000000
360,Leningrad_Region,Ленинградская область  ,Волховский,Volkhovsky,RU-LEN-41209000000
361,Leningrad_Region,Ленинградская область  ,Киришский,Kirishsky,RU-LEN-41224000000
362,Leningrad_Region,Ленинградская область  ,Тихвинский,Tikhvinsky,RU-LEN-41245000000
363,Leningrad_Region,Ленинградская область  ,Лодейнопольский,Lodeinopolsky,RU-LEN-41227000000
364,Leningrad_Region,Ленинградская область  ,Бокситогорский,Boksitogorsky,RU-LEN-41203000000
365,Leningrad_Region,Ленинградская область  ,Подпорожский,Podporozhsky,RU-LEN-41236000000
366,Lugansk_People_s_Republic,Луганская Народная Республика,Алчевск,Alchevsk,RU-LNR-43403000000
367,Lugansk_People_s_Republic,Луганская Народная Республика,Антрацит,Antracit,RU-LNR-43405000000
368,Lugansk_People_s_Republic,Луганская Народная Республика,Брянка,Bryanka,RU-LNR-43407000000
369,Lugansk_People_s_Republic,Луганская Народная Республика,Кировск,Kirovsk,RU-LNR-43410000000
370,Lugansk_People_s_Republic,Луганская Народная Республика,Краснодон,Krasnodon,RU-LNR-43412000000
371,Lugansk_People_s_Republic,Луганская Народная Республика,Красный Луч,KrasnyyLuch,RU-LNR-43414000000
372,Lugansk_People_s_Republic,Луганская Народная Республика,Лисичанск,Lisichansk,RU-LNR-43416000000
373,Lugansk_People_s_Republic,Луганская Народная Республика,Луганск,Lugansk,RU-LNR-43401000000
374,Lugansk_People_s_Republic,Луганская Народная Республика,Первомайск,Pervomaysk,RU-LNR-43425000000
375,Lugansk_People_s_Republic,Луганская Народная Республика,Ровеньки,Rovenki,RU-LNR-43427000000
376,Lugansk_People_s_Republic,Луганская Народная Республика,Рубежное,Rubezhnoe,RU-LNR-43429000000
377,Lugansk_People_s_Republic,Луганская Народная Республика,Свердловск,Sverdlovsk,RU-LNR-43431000000
378,Lugansk_People_s_Republic,Луганская Народная Республика,Северодонецк,Severodonetsk,RU-LNR-43433000000
379,Lugansk_People_s_Republic,Луганская Народная Республика,Стаханов,Stakhanov,RU-LNR-43435000000
380,Lugansk_People_s_Republic,Луганская Народная Республика,Антрацитовский,Antratsitovsky,RU-LNR-43201000000
381,Lugansk_People_s_Republic,Луганская Народная Республика,Беловодский,Belovodsky,RU-LNR-43203000000
382,Lugansk_People_s_Republic,Луганская Народная Республика,Белокуракинский,Belokurakinsky,RU-LNR-43205000000
383,Lugansk_People_s_Republic,Луганская Народная Республика,Краснодонский,Krasnodonsky,RU-LNR-43210000000
384,Lugansk_People_s_Republic,Луганская Народная Республика,Кременской,Kremenskoy,RU-LNR-43212000000
385,Lugansk_People_s_Republic,Луганская Народная Республика,Лутугинский,Lutuginsky,RU-LNR-43214000000
386,Lugansk_People_s_Republic,Луганская Народная Республика,Марковский,Markovsky,RU-LNR-43216000000
387,Lugansk_People_s_Republic,Луганская Народная Республика,Меловский,Melovsky,RU-LNR-43218000000
388,Lugansk_People_s_Republic,Луганская Народная Республика,Новоайдарский,Novoaydarsky,RU-LNR-43220000000
389,Lugansk_People_s_Republic,Луганская Народная Республика,Новопсковский,Novopskovskiy,RU-LNR-43222000000
390,Lugansk_People_s_Republic,Луганская Народная Республика,Перевальский,Perevalsky,RU-LNR-43226000000
391,Lugansk_People_s_Republic,Луганская Народная Республика,Сватовский,Svatovsky,RU-LNR-43232000000
392,Lugansk_People_s_Republic,Луганская Народная Республика,Свердловский,Sverdlovsky,RU-LNR-43234000000
393,Lugansk_People_s_Republic,Луганская Народная Республика,Славяносербский,Slavyanoserbsky,RU-LNR-43235000000
394,Lugansk_People_s_Republic,Луганская Народная Республика,Станично-Луганский,StanichnoLugansky,RU-LNR-43238000000
395,Lugansk_People_s_Republic,Луганская Народная Республика,Старобельский,Starobelsky,RU-LNR-43240000000
396,Lugansk_People_s_Republic,Луганская Народная Республика,Троицкий,Troitsky,RU-LNR-43242000000
397,Moscow,Москва    ,Крюково,Kryukovo,RU-MOW-45272580000
398,Moscow,Москва    ,Старое Крюково,Staroe Kryukovo,RU-MOW-45272576000
399,Moscow,Москва    ,Матушкино,Matushkino,RU-MOW-45272562000
400,Moscow,Москва    ,Савёлки,Savelki,RU-MOW-45272568000
401,Moscow,Москва    ,Силино,Silino,RU-MOW-45272572000
402,Moscow,Москва    ,Останкинский,Ostankinsky,RU-MOW-45280572000
403,Moscow,Москва    ,Северный,Severny,RU-MOW-45280585000
404,Moscow,Москва    ,Ярославский,Yaroslavsky,RU-MOW-45280597000
405,Moscow,Москва    ,Свиблово,Sviblovo,RU-MOW-45280580000
406,Moscow,Москва    ,Бабушкинский,Babushkinsky,RU-MOW-45280556000
407,Moscow,Москва    ,Лосиноостровский,Losinoostrovsky,RU-MOW-45280565000
408,Moscow,Москва    ,Юж. Медведково,Ujnoe Medvedkovo,RU-MOW-45280594000
409,Moscow,Москва    ,Сев. Медведково,Severnoe Medvedkovo,RU-MOW-45280583000
410,Moscow,Москва    ,Бибирево,Bibirevo,RU-MOW-45280558000
411,Moscow,Москва    ,Алтуфьевский,Altufevsky,RU-MOW-45280554000
412,Moscow,Москва    ,Лианозово,Lianozovo,RU-MOW-45280563000
413,Moscow,Москва    ,Отрадное,Otradnoe,RU-MOW-45280574000
414,Moscow,Москва    ,Алексеевский,Alekseevsky,RU-MOW-45280552000
415,Moscow,Москва    ,Марьина Роща,Marina Rosha,RU-MOW-45280569000
416,Moscow,Москва    ,Бутырский,Butyrsky,RU-MOW-45280561000
417,Moscow,Москва    ,Марфино,Marfino,RU-MOW-45280567000
418,Moscow,Москва    ,Ростокино,Rostokino,RU-MOW-45280577000
419,Moscow,Москва    ,Вост. Измайлово,VostochnoeIzmailovo,RU-MOW-45263558000
420,Moscow,Москва    ,Ивановское,Ivanovskoe,RU-MOW-45263567000
421,Moscow,Москва    ,Соколиная Гора,Sokolinaya Gora,RU-MOW-45263588000
422,Moscow,Москва    ,Сокольники,Sokolniki,RU-MOW-45263591000
423,Moscow,Москва    ,Преображенское,Preobrazhenskoye,RU-MOW-45263594000
424,Moscow,Москва    ,Богородское,Bogorodskoe,RU-MOW-45263552000
425,Moscow,Москва    ,Вешняки,Veshnyaki,RU-MOW-45263555000
426,Moscow,Москва    ,Новокосино,Novokosino,RU-MOW-45263579000
427,Moscow,Москва    ,Сев. Измайлово,Severnoe Izmailovo,RU-MOW-45263585000
428,Moscow,Москва    ,Гольяново,Golyanovo,RU-MOW-45263564000
429,Moscow,Москва    ,Метрогородок,Metrogorodok,RU-MOW-45263581000
430,Moscow,Москва    ,Перово,Perovo,RU-MOW-45263583000
431,Moscow,Москва    ,Новогиреево,Novogireevo,RU-MOW-45263576000
432,Moscow,Москва    ,Измайлово,Izmailovo,RU-MOW-45263570000
433,Moscow,Москва    ,Косино-Ухтомский,Kosino-Ukhtomsky,RU-MOW-45263573000
434,Moscow,Москва    ,Восточный,Vostochny,RU-MOW-45263000000
435,Moscow,Москва    ,Некрасовка,Nekrasovka,RU-MOW-45290574000
436,Moscow,Москва    ,Лефортово,Lefortovo,RU-MOW-45290564000
437,Moscow,Москва    ,Марьино,Maryino,RU-MOW-45290572000
438,Moscow,Москва    ,Люблино,Lublino,RU-MOW-45290568000
439,Moscow,Москва    ,Капотня,Kapotnya,RU-MOW-45290558000
440,Moscow,Москва    ,Печатники,Pechatniki,RU-MOW-45290582000
441,Moscow,Москва    ,Текстильщики,Textilshiki,RU-MOW-45290590000
442,Moscow,Москва    ,Южнопортовый,Yuzhnoportovy,RU-MOW-45290594000
443,Moscow,Москва    ,Выхино-Жулебино,Vykhino-Zhulebino,RU-MOW-45290554000
444,Moscow,Москва    ,Нижегородский,Nizhegorodsky,RU-MOW-45290578000
445,Moscow,Москва    ,Рязанский,Ryazansky,RU-MOW-45290586000
446,Moscow,Москва    ,Кузьминки,Kuzminki,RU-MOW-45290562000
447,Moscow,Москва    ,Донской,Donskoy,RU-MOW-45296561000
448,Moscow,Москва    ,Даниловский,Danilovsky,RU-MOW-45296559000
449,Moscow,Москва    ,Зябликово,Zyablikovo,RU-MOW-45296565000
450,Moscow,Москва    ,Бирюлёво Вост.,Biryulyovo Vostochnoe,RU-MOW-45296553000
451,Moscow,Москва    ,Царицыно,Tsaritsyno,RU-MOW-45296590000
452,Moscow,Москва    ,Нагатино-Садовники,Nagatino-Sadovnik,RU-MOW-45296571000
453,Moscow,Москва    ,Нагатинский Затон,Nagatinsky Zaton,RU-MOW-45296573000
454,Moscow,Москва    ,Нагорный,Nagorny,RU-MOW-45296575000
455,Moscow,Москва    ,Москворечье-Сабурово,MOWkvorechye-Saburovo,RU-MOW-45296569000
456,Moscow,Москва    ,Орехово-Борисово Юж.,Orekhovo-Borisovo Yujnoe,RU-MOW-45296579000
457,Moscow,Москва    ,Братеево,Brateevo,RU-MOW-45296557000
458,Moscow,Москва    ,Чертаново Сев.,Chertanovo Severnoe,RU-MOW-45296593000
459,Moscow,Москва    ,Бирюлёво Зап.,Biryulyovo Zapadnoe,RU-MOW-45296555000
460,Moscow,Москва    ,Чертаново Юж.,Chertanovo Yujnoe,RU-MOW-45296597000
461,Moscow,Москва    ,Орехово-Борисово Сев.,Orekhovo-Borisovo Severnoe,RU-MOW-45296577000
462,Moscow,Москва    ,Чертаново Центр.,Chertanovo Tsentralnoe,RU-MOW-45296595000
463,Moscow,Москва    ,Арбат,Arbat,RU-MOW-45286552000
464,Moscow,Москва    ,Хамовники,Khamovniki,RU-MOW-45286590000
465,Moscow,Москва    ,Пресненский,Presnensky,RU-MOW-45286575000
466,Moscow,Москва    ,Басманный,Basmanny,RU-MOW-45286555000
467,Moscow,Москва    ,Красносельский,Krasnoselsky,RU-MOW-45286565000
468,Moscow,Москва    ,Якиманка,Yakimanka,RU-MOW-45286596000
469,Moscow,Москва    ,Замоскворечье,ZaMOWkvorechye,RU-MOW-45286560000
470,Moscow,Москва    ,Таганский,Tagansky,RU-MOW-45286580000
471,Moscow,Москва    ,Мещанский,Meshchansky,RU-MOW-45286570000
472,Moscow,Москва    ,Тверской,Tverskoy,RU-MOW-45286585000
473,Moscow,Москва    ,Молжаниновский,Molzhaninovsky,RU-MOW-45277584000
474,Moscow,Москва    ,Савёловский,Savelovsky,RU-MOW-45277586000
475,Moscow,Москва    ,Беговой,Begovoi,RU-MOW-45277556000
476,Moscow,Москва    ,Хорошёвский,Khoroshevsky,RU-MOW-45277598000
